Fp1_wavelet_energy,Fp1_delta_power,Fp1_theta_power,Fp1_alpha_power,Fp1_beta_power,Fp1_gamma_power,Fp2_wavelet_energy,Fp2_delta_power,Fp2_theta_power,Fp2_alpha_power,Fp2_beta_power,Fp2_gamma_power,F3_wavelet_energy,F3_delta_power,F3_theta_power,F3_alpha_power,F3_beta_power,F3_gamma_power,F4_wavelet_energy,F4_delta_power,F4_theta_power,F4_alpha_power,F4_beta_power,F4_gamma_power,F7_wavelet_energy,F7_delta_power,F7_theta_power,F7_alpha_power,F7_beta_power,F7_gamma_power,F8_wavelet_energy,F8_delta_power,F8_theta_power,F8_alpha_power,F8_beta_power,F8_gamma_power,T3_wavelet_energy,T3_delta_power,T3_theta_power,T3_alpha_power,T3_beta_power,T3_gamma_power,T4_wavelet_energy,T4_delta_power,T4_theta_power,T4_alpha_power,T4_beta_power,T4_gamma_power,C3_wavelet_energy,C3_delta_power,C3_theta_power,C3_alpha_power,C3_beta_power,C3_gamma_power,C4_wavelet_energy,C4_delta_power,C4_theta_power,C4_alpha_power,C4_beta_power,C4_gamma_power,T5_wavelet_energy,T5_delta_power,T5_theta_power,T5_alpha_power,T5_beta_power,T5_gamma_power,T6_wavelet_energy,T6_delta_power,T6_theta_power,T6_alpha_power,T6_beta_power,T6_gamma_power,P3_wavelet_energy,P3_delta_power,P3_theta_power,P3_alpha_power,P3_beta_power,P3_gamma_power,P4_wavelet_energy,P4_delta_power,P4_theta_power,P4_alpha_power,P4_beta_power,P4_gamma_power,O1_wavelet_energy,O1_delta_power,O1_theta_power,O1_alpha_power,O1_beta_power,O1_gamma_power,O2_wavelet_energy,O2_delta_power,O2_theta_power,O2_alpha_power,O2_beta_power,O2_gamma_power,Fz_wavelet_energy,Fz_delta_power,Fz_theta_power,Fz_alpha_power,Fz_beta_power,Fz_gamma_power,Cz_wavelet_energy,Cz_delta_power,Cz_theta_power,Cz_alpha_power,Cz_beta_power,Cz_gamma_power,Pz_wavelet_energy,Pz_delta_power,Pz_theta_power,Pz_alpha_power,Pz_beta_power,Pz_gamma_power,Participant,Window
193187431.25344792,21.21914554324933,7.9827058455160405,57.157342073856135,11.639508321970379,1.0000800968809882,261519594.10063288,28.509268023766857,9.787913017998761,67.92661255026229,16.07160550064052,2.05539859046831,299852648.4834212,38.554863821647515,11.705880481734196,86.53685679804502,20.115553486522835,1.525155123664693,334735833.72839814,43.97695543922296,11.270097790870292,86.17290347487878,22.535625653875893,1.1622461408390916,552774905.2440268,137.08950329640848,22.711951481860137,52.140856720155995,14.325891700633132,1.960115802247537,320985866.53548026,29.925524513663884,12.295134524020213,59.37504679881204,21.387521332067532,1.8763124479856579,386040718.01271,67.9170778458958,24.699701007437717,78.6634898020876,20.959461121751893,1.3986933541572992,345115324.2245622,25.508129786386323,13.180060412696117,103.36466977816342,17.477691433784447,1.2198862694434893,481321952.82973385,54.42135813301748,11.831887902977963,74.27719090906396,22.674077151021386,1.3290671541902248,394791374.6591047,41.15957181591984,16.58928291542702,92.32060509894274,24.137871327604838,1.4241266728293687,240893599.16139224,26.466206179066766,9.41361242355099,54.68339068917488,16.3380670896572,0.8739438964810748,463843453.6360203,27.917160713633415,14.62847600628359,180.77065692301642,20.614786995674322,1.8930568528822591,364936296.6564419,44.329738674012894,14.0420037753331,77.41021421366199,22.883334367834017,0.9832424540417717,518036387.2239382,39.246681188116305,16.2144063196532,166.79648878910763,24.38084022078209,1.4844943432319075,473007352.41153336,48.575472549013156,16.11731062641931,109.8586744198264,29.724953369204965,1.438337957207187,937977933.9465063,42.976513725777295,17.604107477122582,336.1268355064261,41.67954386885599,1.9130182945693126,346165584.6145923,45.707948581247194,11.578869440480688,87.04145994546197,22.01365651226528,1.1629227545102496,662713772.4012766,57.887400466917164,22.37101739913022,100.49901082404797,26.857013518311927,1.5826565967905892,375672800.09050405,56.47044126757088,16.403427804158042,71.94575306853821,20.876644815465735,1.1537390056482826,0,1
199569906.7253509,19.841653788150765,6.147315594744981,43.65961335882191,14.248195488934861,1.0746142095095994,303033463.68509984,31.9266608891177,8.399752502653664,58.03829751446283,20.19381726465269,2.2520939074082715,305074371.22052234,34.732832943684386,9.829168805473593,70.93181439589532,23.004932572783886,1.4249919696798137,412574101.9208434,36.32215033214888,12.069257028728,82.4696266023087,27.653103749246554,1.5178057917852998,266475064.33468005,31.75122859689643,11.354864678786065,35.99521438337262,14.394207922994898,1.489897916422304,369894073.0216116,34.49938316792016,9.345453429263129,58.65996574145164,26.57515007945385,2.70441491658572,303158103.6812472,54.607919700740716,19.602655771012373,47.365178705480034,19.099334575948863,1.4178082383695847,299526113.29601413,31.64198497159531,7.637110537374265,63.80588236689292,16.828352523438376,0.8316014844517075,351160612.9915934,57.78699267841009,14.223358996660973,48.346377104124386,22.920409444973618,1.5394016357796838,339026957.8259712,38.71779685972621,11.754716358224444,72.7410354619011,20.509505220369636,1.0834789315193036,199949992.05771947,28.577399251207606,8.322150699320687,39.288960734531855,11.699386700156449,0.7207285325941979,396951268.92692435,31.811707569167424,10.559202221854504,90.73207112755397,25.70232908862856,1.1031597170669396,296729308.6514326,37.35080984080592,11.69277781982225,62.009709988158086,18.13886666453453,0.9252821248390959,438798350.1202659,38.06969420754192,11.954748928133316,102.87746675786708,22.342905506541378,0.7077345211602996,366670893.6077998,39.72469259738663,16.18182737721436,82.3493411611126,22.106571489208843,0.9435949692516945,609933975.2532982,42.754644388194606,20.404958523918356,197.2209423885796,33.90203328458414,1.125899095850226,405253451.7045895,34.578543280789745,11.547081424164581,82.02395530261386,26.741842319652424,1.5048146657972423,753064152.9869015,103.14590515930959,26.445724481390716,67.00509062243655,25.238658703859144,1.4970227093648019,334855483.0039237,35.28902808115813,13.709126438597787,68.21368418885743,19.181798133976802,0.8778299010548096,0,2
205380646.0751098,22.91131406189356,12.010298861857382,23.650567410256343,13.991734311220707,0.722587025300687,260272419.6164679,28.988203291722346,12.717833467731655,30.95127972187229,16.74716567613642,1.9585216835805683,382705183.6204503,36.79506895919512,23.529116367922825,41.86703637753927,26.30921196447557,0.9616461794897306,395723828.91506535,32.937648603715765,26.203794929513506,44.65563223285205,22.495818826914846,1.172631197544832,299008841.57154715,78.07730633474955,16.614007939537405,29.540420078043038,22.406776965631526,1.6648588518939615,367971531.43478316,47.2777772003671,20.086500787046727,34.47641623226909,17.78903036799286,2.108061414894009,312800282.1861842,28.22348586674279,19.77166582628082,66.22589928061774,27.18954676681141,1.4253445538489944,299030912.89767236,15.245447745978293,16.524519272373478,58.67507182465609,15.8743815991025,0.9670913553004088,493924456.50293833,39.12791219002894,25.946158680253596,57.42655295324505,25.277647983483117,1.0737274230249727,438608782.67840713,30.493696320178245,29.029757669770454,52.95557421933672,21.520292330638846,0.990119628176114,226631838.6006454,22.098869320400677,10.395811957851738,42.695849693446846,20.785212648043757,1.1574497835271138,345724593.77204216,19.802098918833803,13.959939087820803,96.76661041441862,20.249357448015637,1.7074215011807783,345429874.84620035,21.017991975531924,19.05946007328388,65.43838420461617,25.90777297711563,1.2575198449052316,444239271.3372106,20.377276679123987,19.91609693701958,110.93469852998547,23.352373117326,1.0679686711441212,463750885.2531122,19.524386601217213,18.339475926162677,124.3508921588347,33.27159259795446,1.2878034894072892,763109785.798843,33.672365397075204,20.879601311458607,276.30581913266826,43.90865023111472,1.7279467111654863,432958673.00786906,46.354936124926226,26.362560688016615,45.25454398539255,22.423175314238,1.0974034289042531,861866447.8793093,66.20037858033851,35.673658259845965,55.064011727642026,25.23362442847401,1.2099828014630267,351300008.5760591,25.991442100866564,19.56477999940201,64.76470561144842,23.879004996195995,1.0480055105268506,0,3
183055821.42239246,14.904485410357301,9.018636866821513,31.810486638172666,10.43753700537075,0.8469714395284378,208740754.00620684,19.541212764831975,10.905363077714378,37.641239690664,13.889716429481647,2.0044677568893956,353606517.5613427,27.120180988116925,14.404955516969462,50.411657293664334,20.582176948956327,1.1360411562933712,372164901.0923313,26.314651995433586,16.43842297047653,57.914052117174954,18.097670776252222,1.3058426996818366,290980630.59677756,23.73235558099559,16.268386081916525,31.778313440382068,25.442298416538865,1.6732690002634194,413548766.0004994,99.74572507727186,19.635701191006326,45.38673484542272,18.43827729255254,1.8056667576567422,421393471.9677811,38.083305750330496,24.246249646450757,54.68746941487509,20.08046611473675,1.9106959535209118,484175791.8394448,28.308231977565967,16.6212645066677,99.55583858423574,16.22504447472817,1.0581019806670413,461240860.2614088,33.1833768788736,16.56430686745123,47.716185854891584,18.074853669628528,1.362414774754245,512916953.428881,32.85056045097784,21.59151983713438,77.51887463303075,19.122180026859528,1.4249961810000362,311652158.9212621,37.90007210226528,15.026495254905097,23.581359947983447,11.82733680585935,0.8788712661727016,533473211.23898864,29.48887902969378,14.28000667038946,156.6967190846787,22.597442215732045,1.3006858909289887,361568665.497866,22.201464783815393,15.220253561086912,35.31682470962783,17.384629582311486,1.0474867037476514,688729953.5641251,26.612326737138368,16.745690126976523,147.784048569737,24.57157506145694,1.3266491099067421,423788993.2586172,34.53020102262262,15.845011425382927,40.913379073221314,23.494036274790783,0.9397240023034017,883523164.92953,45.76303148075546,14.361563941932747,240.08245702555428,42.85467968607723,1.6740228464076874,377966083.9559777,27.146528289480585,17.11657174431369,57.35808936655996,18.0197134427415,1.2784380113080964,895665891.77099,64.03213451186792,32.963609706334495,55.84041136249786,19.80625979727994,1.552311560237087,511683316.12730795,33.848453436401456,15.821802206234604,52.89603469556372,20.66111714581723,1.1754075702880398,0,4
158609273.96503207,14.888546506064166,9.283880857387102,28.092781124902224,12.157669082000528,1.3100754701018016,250253973.87058672,32.58222004478948,13.391448154749309,35.819872053363476,16.151695275291075,2.1014656923468795,207676421.48610523,17.27970331736551,14.06128455280035,41.37760172085479,21.045758682608902,2.0319272609468877,258598546.5554669,18.130235571560345,16.50700621601765,38.13629263853308,25.524244403325635,1.5136137311363802,278817982.9389689,81.35021509421429,16.175661565765978,27.460700719603125,13.28242999293103,2.958474347820089,284013508.4138848,50.55315811820323,11.947299717615454,32.46074970123825,21.41271528984746,2.3006556091127246,286365120.54920626,33.50497450636741,17.005116236242,36.244013534307996,18.442608903868244,1.5734574776127772,206173912.85447428,16.785451994486102,7.347558511380807,69.52279711412663,20.80439314618994,1.1325582956466707,261527918.15332276,24.667236839813974,14.424959777817964,26.11923701147817,20.57105943066381,1.6877221619633278,235033430.47055006,17.237910626713845,14.345133779122625,37.99594704160859,29.30582607469833,1.5647168433878924,134720558.9670909,15.78139807643268,5.76564995926075,30.478994421322653,14.339803144553786,0.8671504704386462,326007554.49026,25.863947822193744,6.057818945689737,147.92217144903145,24.60797074025136,1.6308065233070101,230937788.08216378,16.587256661668395,7.398574306600343,56.156294643451716,20.002854676761014,0.8991148399700835,397310277.7478934,25.590077030685496,7.337548616519929,162.39655133149947,24.1199717580214,1.2610511580028905,320446646.42242277,30.320659160961533,8.326809046184334,83.66428571589915,28.847074675384803,0.9456075941643916,587695305.4110014,31.286953432771423,8.847353061671873,236.00539823237713,40.80949750173614,1.481680444590748,253408822.87442648,16.510529568983696,16.266024761491014,38.14872168040014,24.989014177403273,1.4775847376695346,1174212022.2822704,80.23329759438727,34.35696116658167,33.44613848182427,25.457890834990206,1.8943484016468175,274253375.3337208,15.614316877084237,8.680865258938383,82.66389847179767,22.555300780421668,0.8569523112668078,0,5
233227770.55128324,21.45172056869226,12.830971595376374,38.923332745410946,11.644221800707442,1.6030287141115909,267798662.6415797,23.254303473005557,16.001218209174397,45.34686907517535,14.537959868593603,2.6168904501252173,402853596.4292533,41.57859342835507,21.303387642783818,63.65488145229088,20.11539419952553,2.3422580035916254,406607213.15836567,28.37854308347427,27.54512919164781,55.2363397622422,19.98064030834979,2.1172259935756768,271617441.6119577,35.127833112535384,15.412981720640257,43.26142518902804,16.3704408533046,3.153382462372285,298723008.4613228,25.164161109602958,18.608429481343553,38.67037002230304,17.020559308937237,2.457162501727587,330529445.0154354,47.34621938678165,18.041369384664897,50.15118211431852,26.245453731176553,2.5447149235481032,317582156.766573,17.124948288160237,18.683970645357817,79.27684351497497,19.77485847301637,1.3942866381795822,274591353.290451,40.83329660679154,17.816256106781182,45.06913912658275,26.11280753515075,2.52672119765481,383408137.48418313,32.70700557057601,24.335407984894648,49.981317323304765,25.251273296255416,1.8448375876350653,186202596.2982116,10.4486664583758,12.042052808310867,30.961198873894908,18.767952427447174,1.5180680115987788,389784294.2532461,14.987755616111048,17.320277069921392,174.55645758848425,30.2134756506344,2.4930858105555425,270317817.4061546,23.741921420163713,17.291205774352207,35.80270796225434,25.69165501549142,1.645141896504823,449014434.9988175,21.7859390688965,19.614629734288187,147.5143264766449,26.455473244119627,1.671521134184627,322063519.6872114,17.15102282288465,16.94408586077878,88.32987221674745,27.06345595262974,1.7382091144114853,722552231.5017148,21.688865246553025,18.10137319916231,339.13060285556696,39.46500785900939,2.697641409428938,399757144.79733574,27.0277085162816,27.238853239307627,55.05201768777439,19.4691955422073,2.0846291755849005,905689145.0643146,73.90307985294459,34.08349609146618,34.66315150484957,24.404504363665414,2.3679652806787406,286149614.0974342,25.983310553423795,15.072407350840653,49.16718862273489,23.980693199391123,1.5355719926530984,0,6
161564727.5518459,15.715446200148575,9.874268902555851,23.46820765274377,10.061325733153861,1.0042508911056287,212277322.6137652,26.581674653101583,10.903855663360837,27.81735109956785,13.287689494387552,2.0101388478984905,300524968.25204414,26.21100836527249,20.40720492250324,40.84747338020338,19.246984821820437,1.8165709518280642,317742736.1160623,32.13307404688378,18.3924611292989,36.180046559555244,15.778813898774178,1.3085211739029612,305041541.10292107,41.03229705983333,18.945121537530206,26.41997379729166,15.495691492184147,2.4658315208453176,208458316.07827732,27.86077907978773,10.28932297068435,22.199512670104728,15.237363644999514,1.9590942604016512,305567823.0042053,38.41812235421604,23.111869144587057,38.84571608877068,15.453951880020725,1.7392516370733633,267415498.26985103,26.734765362512316,11.27765316517151,43.95913896821182,12.790890492913773,1.2810168470020504,377673933.15190405,52.34973225289694,22.989888828388963,38.421387225412495,17.099368545920726,1.601775489402432,332639309.04564935,33.88415475910248,19.33129625289427,39.58166701081727,16.539998714486202,1.724492979172018,236923853.38268787,30.592804361368323,16.226457644100375,22.25435850284904,13.028402324571319,0.7285384875768788,265293503.60856518,25.94002231168908,9.588381596668563,56.660049413308116,17.339847060461306,1.830030197667774,287035811.5335365,40.29394742910719,21.096430650172334,23.941190120108462,16.65396940070504,0.9900362811470309,314885106.263356,39.410604280374635,17.069259758195457,42.554061939989246,18.267494411164556,1.06040807429762,296810816.89763826,33.32335304839475,17.39280479214236,28.510942972309405,20.148587495013196,0.888799393846478,433056782.3375946,41.25450797268698,15.814785519382102,99.4276220131578,25.9909808958359,1.2347610921860395,318850472.0235356,33.824496229008034,18.70895343392643,36.77546586257254,16.180564304129174,1.2930852402905284,871385470.680354,52.71824312839547,32.94756565267248,38.80772017239858,20.74235552793065,1.7330892736284502,295586229.61518174,43.55417577488778,19.40951364265595,23.47726337272873,17.34888612161625,0.9247472997900859,0,7
141797352.8088677,19.391992227601172,7.4587129375127565,21.57444120688014,9.28744695372177,1.2323112920759893,188778942.95116508,27.61849491626598,10.044622216979821,25.562781661200837,12.949376099063151,2.645812412976247,225358827.78832918,28.86999254220641,12.310770027317384,36.60512864831222,16.236616548064845,1.5024192882029208,277035612.35139716,32.157312731406414,13.228287984830661,37.47617071241195,17.13218155592341,1.4211584501233205,262480434.67008397,62.07013172993761,13.275378760351241,26.428034777086634,17.270390668611373,1.6819393361826975,287769430.14572966,37.70473159461456,11.53271621290691,25.9568021149369,16.3260114011123,2.0302997230576714,266866637.22178596,41.33160450042621,14.883561489087741,32.24259244964335,16.75102559361303,1.5444415505873934,199131614.88868955,18.485070132673435,9.381079684569489,31.965909667856558,13.300046210107816,1.0183374736168196,295835862.57395667,30.192048702029382,11.961367636435675,36.63337732825072,17.30896232340526,1.1632243207798165,260413557.73555744,29.48832577162736,14.078255124818417,37.91090908593241,18.267954437890914,1.1384266851713196,194188483.3040062,18.7963560448659,8.491548909385676,27.41033821749073,9.39018095970834,1.0900699147657975,234936220.01512218,20.079139966333813,9.132092353501244,51.38006634492799,15.492232425592077,1.5773845243732223,239173499.36648604,20.33307433153724,12.670250696034554,38.109130541982545,14.157048219439917,0.9317521303889504,259197910.43766987,21.72775720028821,10.801233580861417,57.291568225474315,17.024024026710194,1.1592595096332685,304692940.136435,18.347921877179164,13.481429071710197,53.195876313496406,14.631044335113142,1.1495362399636515,524248148.5243993,17.3857083110621,8.752072419379559,152.23252390675003,21.720636822050743,1.2119757683721368,280217142.8313949,32.163459203461365,12.983954851983592,36.98822444645756,17.080407392568272,1.4250524612509912,719419854.2978878,53.54853842212833,24.924550823847547,40.80075136536623,17.151952307715952,1.5262949346562673,275410217.2824568,26.280959779621234,13.40319197449422,40.547591335057916,14.611636427311275,1.1192527413997047,0,8
126139633.02960435,17.019681873210885,4.607555832103632,22.687819632513634,8.831458873031853,0.7684768562315487,188618104.45192266,20.854395444688834,7.07844647461253,26.065929006556182,12.777569160892421,1.6553405510257564,193541698.519458,36.12851426657451,7.498177588872061,30.193630473146026,13.869467776254334,1.2299877929280782,231589028.07404158,65.03158554847535,8.958469655011049,32.86751777263788,13.758391773558719,1.0534890810885558,181875128.65261513,44.76502162819876,9.796168408586132,22.12603015551007,13.31325505521293,1.6321736860259999,228250976.7528317,30.60424190476423,11.320385414942738,22.26174596401677,15.23274842193912,1.6682587911384223,366873235.6162779,52.457679163501474,10.862650471542608,45.106459950235575,18.06873932198381,1.4480788254085262,159078661.66582006,26.072118699920452,7.819932557972642,25.649979962227484,11.913714106393737,1.0667970442854746,368526609.6970293,33.02722652272894,8.139185684117251,26.073929449966535,14.154702166087915,1.0266875158797029,185006884.7457323,18.854442315656165,9.14919787805577,20.78140633570191,13.682239982669708,1.4478766658370006,190625275.6860184,40.94041025599599,8.823624177018402,27.05231235215106,12.238561573609019,0.8751044547354236,295687591.8631166,33.377545283334825,12.623713127619531,69.50321184792942,15.484672980098718,1.3318693725096677,222685484.20517677,26.913239442674044,7.834161012696703,33.114535587425074,14.702307926333816,0.9255964885226843,268398630.66145435,27.449467166462128,11.488417414854208,50.233100470374566,11.538628228305607,1.0252071701871561,258056700.56320515,33.28769895548815,11.334601543527295,28.744890281980112,14.868134843809433,0.9674470058654576,365094936.0815309,38.983465731437256,10.526734081856082,81.15224695625321,15.166032419933943,0.8351546882958487,223112598.58415526,61.98495308226722,8.883433159624301,33.07298498836343,13.71659043708218,1.0571022500108995,1036125282.5820571,64.54114399535543,28.07427689806405,27.890373089138492,13.016334119395552,1.5958369864629718,228189057.18816373,27.137409594447362,10.059405020417948,27.03845733640464,13.195522485831294,1.0580814138513932,0,9
154697234.30977377,12.013259275415853,8.995111873742715,35.22638191549888,12.721909170506,1.2187471593621506,187156837.04839456,20.951787612665722,11.332110443050555,45.10652808936451,17.234335195380392,3.076035912465382,309624539.7122235,17.148421895831515,16.773288524535886,53.08407302456995,21.31541557160549,1.3820107206367358,316278106.86496407,25.823474433677696,21.7951533906406,57.23368612436571,23.21733331183521,1.6559369335996923,233024813.66792607,21.93610971967069,13.758983352669759,31.20358691565975,17.25487382016457,1.4267920746822824,201192249.17382497,35.640654241878394,10.244178127043707,40.13194127941954,19.545470512748913,2.472465948862567,311520506.09074473,24.364275567572236,10.767041944209975,70.54358533061502,20.702899482140534,1.5482751710908824,232877262.2888353,15.712843882228928,10.475520788134887,44.196859274324595,15.30196685659796,1.0090978890475122,429933258.03438306,37.89004308486639,14.6861283127994,54.037748656232424,21.323560335617746,1.303267106795833,264521376.81723043,20.353737222895226,13.904553616655647,43.65185782042548,22.99685339141492,1.0737081125330987,240974289.6098749,23.215517764382767,6.478526469147933,48.69275223874052,13.26461551350425,0.8868480367172666,281414125.6794278,18.883406031200803,9.636753006642547,70.90422549223324,22.139724201253212,1.276873520378052,314038820.0893711,14.432370725518052,10.045997280506388,60.855007034233886,19.7977471753795,0.8685113180879862,342159933.31362396,14.30890803464039,10.939077325069968,72.64889856320866,23.304476061639953,1.1592950833912734,354215450.99911475,15.147839977517854,10.60022370227927,66.65847560159138,30.620328048008982,1.179313629811698,476467370.8247693,16.235713303045912,12.459437362730892,123.123197931652,34.43129336440304,1.6602353482687802,317701067.3183937,26.56049383890243,21.629918481348156,56.887243415241194,22.95402194037045,1.6282863527025837,601443432.3284141,26.063109191968202,30.880908009044397,47.75017228904637,27.27220389306604,1.2019724226169402,298709370.08466315,13.358199523392054,11.496817717992887,57.57940347044237,21.92120177148746,0.9425179097802503,0,10
